"","V1","V2","V3","V4","V5","V6","V7"
"1",3000,0.01,0.814688223379632,0.747395833333333,0.720486111111111,0.774305555555556,0.495509817250152
"2",3000,0.1,0.814688223379632,0.747395833333333,0.720486111111111,0.774305555555556,0.495509817250152
"3",3000,1,0.814688223379632,0.747395833333333,0.720486111111111,0.774305555555556,0.495509817250152
"4",3000,10,0.814688223379632,0.747395833333333,0.720486111111111,0.774305555555556,0.495509817250152
"5",3000,100,0.814688223379632,0.747395833333333,0.720486111111111,0.774305555555556,0.495509817250152
"6",2900,0.01,0.808789665316359,0.744791666666667,0.711805555555556,0.777777777777778,0.490652238896641
"7",2900,0.1,0.808789665316359,0.744791666666667,0.711805555555556,0.777777777777778,0.490652238896641
"8",2900,1,0.808789665316359,0.744791666666667,0.711805555555556,0.777777777777778,0.490652238896641
"9",2900,10,0.808789665316359,0.744791666666667,0.711805555555556,0.777777777777778,0.490652238896641
"10",2900,100,0.808789665316359,0.744791666666667,0.711805555555556,0.777777777777778,0.490652238896641
"11",2800,0.01,0.812837577160493,0.744791666666667,0.717013888888889,0.772569444444444,0.490340616590792
"12",2800,0.1,0.812837577160493,0.744791666666667,0.717013888888889,0.772569444444444,0.490340616590792
"13",2800,1,0.812837577160493,0.744791666666667,0.717013888888889,0.772569444444444,0.490340616590792
"14",2800,10,0.812837577160493,0.744791666666667,0.717013888888889,0.772569444444444,0.490340616590792
"15",2800,100,0.812837577160493,0.744791666666667,0.717013888888889,0.772569444444444,0.490340616590792
"16",2700,0.01,0.802086347415124,0.739583333333333,0.677083333333333,0.802083333333333,0.482954604400679
"17",2700,0.1,0.802086347415124,0.739583333333333,0.677083333333333,0.802083333333333,0.482954604400679
"18",2700,1,0.802086347415124,0.739583333333333,0.677083333333333,0.802083333333333,0.482954604400679
"19",2700,10,0.802086347415124,0.739583333333333,0.677083333333333,0.802083333333333,0.482954604400679
"20",2700,100,0.802086347415124,0.739583333333333,0.677083333333333,0.802083333333333,0.482954604400679
"21",2600,0.01,0.792854214891976,0.728298611111111,0.692708333333333,0.763888888888889,0.457758350445313
"22",2600,0.1,0.792854214891976,0.728298611111111,0.692708333333333,0.763888888888889,0.457758350445313
"23",2600,1,0.792854214891976,0.728298611111111,0.692708333333333,0.763888888888889,0.457758350445313
"24",2600,10,0.792854214891976,0.728298611111111,0.692708333333333,0.763888888888889,0.457758350445313
"25",2600,100,0.792854214891976,0.728298611111111,0.692708333333333,0.763888888888889,0.457758350445313
"26",2500,0.01,0.792188102816357,0.728298611111111,0.706597222222222,0.75,0.457027899980304
"27",2500,0.1,0.792188102816357,0.728298611111111,0.706597222222222,0.75,0.457027899980304
"28",2500,1,0.792188102816357,0.728298611111111,0.706597222222222,0.75,0.457027899980304
"29",2500,10,0.792188102816357,0.728298611111111,0.706597222222222,0.75,0.457027899980304
"30",2500,100,0.792188102816357,0.728298611111111,0.706597222222222,0.75,0.457027899980304
"31",2400,0.01,0.794728973765431,0.728298611111111,0.645833333333333,0.810763888888889,0.46293706106494
"32",2400,0.1,0.794728973765431,0.728298611111111,0.645833333333333,0.810763888888889,0.46293706106494
"33",2400,1,0.794728973765431,0.728298611111111,0.645833333333333,0.810763888888889,0.46293706106494
"34",2400,10,0.794728973765431,0.728298611111111,0.645833333333333,0.810763888888889,0.46293706106494
"35",2400,100,0.794728973765431,0.728298611111111,0.645833333333333,0.810763888888889,0.46293706106494
"36",2300,0.01,0.799033082561728,0.739583333333333,0.671875,0.807291666666667,0.483621429621479
"37",2300,0.1,0.799033082561728,0.739583333333333,0.671875,0.807291666666667,0.483621429621479
"38",2300,1,0.799033082561728,0.739583333333333,0.671875,0.807291666666667,0.483621429621479
"39",2300,10,0.799033082561728,0.739583333333333,0.671875,0.807291666666667,0.483621429621479
"40",2300,100,0.799033082561728,0.739583333333333,0.671875,0.807291666666667,0.483621429621479
"41",2200,0.01,0.795259452160493,0.734375,0.645833333333333,0.822916666666667,0.476277150225154
