"","V1","V2","V3"
"93",1900,0.1,83.4405144694534
"94",1900,0.3,82.9581993569132
"95",1900,1,83.4405144694534
"96",1900,3,82.9581993569132
"97",1900,10,83.2797427652733
"98",1900,30,83.7620578778135
"99",1900,100,83.1189710610932
"100",1890,0.01,83.9228295819936
"101",1890,0.03,83.2797427652733
"102",1890,0.1,84.4051446945338
"103",1890,0.3,82.6366559485531
"104",1890,1,83.1189710610932
"105",1890,3,83.9228295819936
"106",1890,10,84.5659163987138
"107",1890,30,84.4051446945338
"108",1890,100,82.6366559485531
"109",1880,0.01,84.2443729903537
"110",1880,0.03,81.9935691318328
"111",1880,0.1,84.2443729903537
"112",1880,0.3,82.6366559485531
"113",1880,1,83.7620578778135
"114",1880,3,83.4405144694534
"115",1880,10,83.4405144694534
"116",1880,30,83.6012861736334
"117",1880,100,83.1189710610932
"118",1870,0.01,83.6012861736334
"119",1870,0.03,83.7620578778135
"120",1870,0.1,83.1189710610932
"121",1870,0.3,84.0836012861736
"122",1870,1,84.0836012861736
"123",1870,3,82.9581993569132
"124",1870,10,82.9581993569132
"125",1870,30,82.7974276527331
"126",1870,100,82.475884244373
"127",1860,0.01,84.7266881028939
"128",1860,0.03,84.2443729903537
"129",1860,0.1,83.2797427652733
"130",1860,0.3,83.2797427652733
"131",1860,1,83.6012861736334
"132",1860,3,83.1189710610932
"133",1860,10,83.9228295819936
"134",1860,30,82.9581993569132
"135",1860,100,83.6012861736334
"136",1850,0.01,83.2797427652733
"137",1850,0.03,83.1189710610932
"138",1850,0.1,83.1189710610932
"139",1850,0.3,84.2443729903537
"140",1850,1,84.887459807074
"141",1850,3,83.4405144694534
"142",1850,10,84.7266881028939
"143",1850,30,82.9581993569132
"144",1850,100,84.0836012861736
"145",1840,0.01,83.9228295819936
"146",1840,0.03,83.6012861736334
"147",1840,0.1,83.4405144694534
"148",1840,0.3,84.2443729903537
"149",1840,1,83.2797427652733
"150",1840,3,84.887459807074
"151",1840,10,83.4405144694534
"152",1840,30,83.2797427652733
"153",1840,100,84.5659163987138
"154",1830,0.01,84.2443729903537
"155",1830,0.03,83.9228295819936
"156",1830,0.1,83.4405144694534
"157",1830,0.3,84.0836012861736
"158",1830,1,84.7266881028939
"159",1830,3,83.7620578778135
"160",1830,10,84.7266881028939
"161",1830,30,84.0836012861736
"162",1830,100,84.0836012861736
"163",1820,0.01,83.4405144694534
"164",1820,0.03,84.2443729903537
"165",1820,0.1,83.4405144694534
"166",1820,0.3,84.2443729903537
"167",1820,1,83.6012861736334
"168",1820,3,83.7620578778135
"169",1820,10,84.0836012861736
"170",1820,30,84.4051446945338
"171",1820,100,83.1189710610932
"172",1810,0.01,84.5659163987138
"173",1810,0.03,84.0836012861736
"174",1810,0.1,83.6012861736334
"175",1810,0.3,83.6012861736334
"176",1810,1,83.4405144694534
"177",1810,3,83.6012861736334
"178",1810,10,83.4405144694534
"179",1810,30,84.2443729903537
"180",1810,100,83.1189710610932
"181",1800,0.01,83.7620578778135
"182",1800,0.03,84.887459807074
"183",1800,0.1,83.1189710610932
"184",1800,0.3,83.1189710610932
"185",1800,1,84.2443729903537
"186",1800,3,83.7620578778135
"187",1800,10,83.4405144694534
"188",1800,30,83.2797427652733
"189",1800,100,83.6012861736334
"190",1790,0.01,83.7620578778135
"191",1790,0.03,83.2797427652733
"192",1790,0.1,82.6366559485531
"193",1790,0.3,82.7974276527331
"194",1790,1,83.6012861736334
"195",1790,3,84.0836012861736
"196",1790,10,83.7620578778135
"197",1790,30,83.1189710610932
"198",1790,100,83.4405144694534
"199",1780,0.01,83.1189710610932
"200",1780,0.03,82.3151125401929
"201",1780,0.1,83.7620578778135
"202",1780,0.3,83.6012861736334
"203",1780,1,83.1189710610932
"204",1780,3,83.4405144694534
"205",1780,10,83.4405144694534
"206",1780,30,83.6012861736334
"207",1780,100,81.9935691318328
"208",1770,0.01,83.7620578778135
"209",1770,0.03,84.0836012861736
"210",1770,0.1,83.6012861736334
"211",1770,0.3,84.0836012861736
"212",1770,1,83.2797427652733
"213",1770,3,83.4405144694534
"214",1770,10,82.7974276527331
"215",1770,30,83.6012861736334
"216",1770,100,82.9581993569132
"217",1760,0.01,83.9228295819936
"218",1760,0.03,84.0836012861736
"219",1760,0.1,82.475884244373
"220",1760,0.3,82.1543408360129
"221",1760,1,83.1189710610932
"222",1760,3,83.1189710610932
"223",1760,10,82.9581993569132
"224",1760,30,82.1543408360129
"225",1760,100,84.0836012861736
"226",1750,0.01,82.6366559485531
"227",1750,0.03,83.2797427652733
"228",1750,0.1,82.7974276527331
"229",1750,0.3,83.4405144694534
