"","V1","V2","V3"
"344",1620,0.03,89.0675241157556
"345",1620,0.1,88.1028938906752
"346",1620,0.3,88.7459807073955
"347",1620,1,88.4244372990354
"348",1620,3,88.2636655948553
"349",1620,10,88.4244372990354
"350",1620,30,88.1028938906752
"351",1620,100,88.4244372990354
"352",1610,0.01,88.5852090032154
"353",1610,0.03,88.7459807073955
"354",1610,0.1,88.1028938906752
"355",1610,0.3,88.4244372990354
"356",1610,1,87.1382636655948
"357",1610,3,89.0675241157556
"358",1610,10,88.4244372990354
"359",1610,30,88.7459807073955
"360",1610,100,89.2282958199357
"361",1600,0.01,87.7813504823151
"362",1600,0.03,87.2990353697749
"363",1600,0.1,88.5852090032154
"364",1600,0.3,88.4244372990354
"365",1600,1,87.9421221864952
"366",1600,3,88.1028938906752
"367",1600,10,88.7459807073955
"368",1600,30,88.9067524115756
"369",1600,100,87.9421221864952
"370",1590,0.01,88.2636655948553
"371",1590,0.03,87.9421221864952
"372",1590,0.1,88.9067524115756
"373",1590,0.3,88.7459807073955
"374",1590,1,88.9067524115756
"375",1590,3,88.9067524115756
"376",1590,10,88.7459807073955
"377",1590,30,89.0675241157556
"378",1590,100,88.4244372990354
"379",1580,0.01,86.9774919614148
"380",1580,0.03,88.1028938906752
"381",1580,0.1,88.5852090032154
"382",1580,0.3,88.7459807073955
"383",1580,1,87.9421221864952
"384",1580,3,87.7813504823151
"385",1580,10,86.8167202572347
"386",1580,30,87.459807073955
"387",1580,100,88.4244372990354
"388",1570,0.01,87.9421221864952
"389",1570,0.03,89.0675241157556
"390",1570,0.1,89.0675241157556
"391",1570,0.3,87.7813504823151
"392",1570,1,88.5852090032154
"393",1570,3,88.2636655948553
"394",1570,10,87.2990353697749
"395",1570,30,89.0675241157556
"396",1570,100,87.9421221864952
"397",1560,0.01,88.5852090032154
"398",1560,0.03,87.459807073955
"399",1560,0.1,88.4244372990354
"400",1560,0.3,89.2282958199357
"401",1560,1,87.7813504823151
"402",1560,3,87.9421221864952
"403",1560,10,87.459807073955
"404",1560,30,88.1028938906752
"405",1560,100,87.9421221864952
"406",1550,0.01,87.9421221864952
"407",1550,0.03,88.5852090032154
"408",1550,0.1,87.6205787781351
"409",1550,0.3,88.2636655948553
"410",1550,1,89.0675241157556
"411",1550,3,88.4244372990354
"412",1550,10,87.9421221864952
"413",1550,30,88.9067524115756
"414",1550,100,88.2636655948553
"415",1540,0.01,87.9421221864952
"416",1540,0.03,87.9421221864952
"417",1540,0.1,88.7459807073955
"418",1540,0.3,88.5852090032154
"419",1540,1,87.7813504823151
"420",1540,3,88.7459807073955
"421",1540,10,87.9421221864952
"422",1540,30,88.5852090032154
"423",1540,100,89.3890675241158
"424",1530,0.01,89.0675241157556
"425",1530,0.03,88.2636655948553
"426",1530,0.1,88.5852090032154
"427",1530,0.3,87.459807073955
"428",1530,1,88.2636655948553
"429",1530,3,87.2990353697749
"430",1530,10,88.5852090032154
"431",1530,30,87.459807073955
"432",1530,100,87.7813504823151
"433",1520,0.01,88.4244372990354
"434",1520,0.03,87.6205787781351
"435",1520,0.1,88.7459807073955
"436",1520,0.3,88.2636655948553
"437",1520,1,87.2990353697749
"438",1520,3,88.2636655948553
"439",1520,10,87.459807073955
"440",1520,30,87.6205787781351
"441",1520,100,88.2636655948553
"442",1510,0.01,88.7459807073955
"443",1510,0.03,87.9421221864952
"444",1510,0.1,88.4244372990354
"445",1510,0.3,88.1028938906752
"446",1510,1,88.1028938906752
"447",1510,3,87.7813504823151
"448",1510,10,88.9067524115756
"449",1510,30,87.9421221864952
"450",1510,100,88.2636655948553
"451",1500,0.01,87.6205787781351
"452",1500,0.03,86.9774919614148
"453",1500,0.1,88.1028938906752
"454",1500,0.3,88.4244372990354
"455",1500,1,88.1028938906752
"456",1500,3,88.5852090032154
"457",1500,10,87.459807073955
"458",1500,30,88.2636655948553
"459",1500,100,87.9421221864952
"460",1490,0.01,87.7813504823151
"461",1490,0.03,87.459807073955
"462",1490,0.1,88.2636655948553
"463",1490,0.3,87.2990353697749
"464",1490,1,87.9421221864952
"465",1490,3,87.459807073955
"466",1490,10,87.9421221864952
"467",1490,30,87.6205787781351
"468",1490,100,87.7813504823151
"469",1480,0.01,88.1028938906752
"470",1480,0.03,88.9067524115756
"471",1480,0.1,87.6205787781351
"472",1480,0.3,87.9421221864952
"473",1480,1,86.6559485530547
"474",1480,3,88.1028938906752
"475",1480,10,88.2636655948553
"476",1480,30,88.2636655948553
"477",1480,100,89.2282958199357
"478",1470,0.01,88.4244372990354
"479",1470,0.03,88.4244372990354
"480",1470,0.1,88.5852090032154
"481",1470,0.3,87.6205787781351
"482",1470,1,88.4244372990354
"483",1470,3,88.2636655948553
"484",1470,10,88.1028938906752
"485",1470,30,87.459807073955
"486",1470,100,89.5498392282958
"487",1460,0.01,88.1028938906752
"488",1460,0.03,87.9421221864952
"489",1460,0.1,88.2636655948553
"490",1460,0.3,87.9421221864952
"491",1460,1,89.2282958199357
"492",1460,3,88.2636655948553
"493",1460,10,88.9067524115756
"494",1460,30,88.1028938906752
"495",1460,100,87.9421221864952
"496",1450,0.01,88.9067524115756
"497",1450,0.03,87.9421221864952
"498",1450,0.1,87.7813504823151
"499",1450,0.3,88.1028938906752
"500",1450,1,87.6205787781351
"501",1450,3,87.2990353697749
"502",1450,10,87.459807073955
"503",1450,30,88.9067524115756
"504",1450,100,88.7459807073955
"505",1440,0.01,88.4244372990354
"506",1440,0.03,87.459807073955
"507",1440,0.1,87.459807073955
"508",1440,0.3,88.1028938906752
"509",1440,1,88.7459807073955
"510",1440,3,88.2636655948553
"511",1440,10,87.2990353697749
"512",1440,30,88.1028938906752
"513",1440,100,88.7459807073955
"514",1430,0.01,88.5852090032154
"515",1430,0.03,87.7813504823151
"516",1430,0.1,88.2636655948553
"517",1430,0.3,87.2990353697749
"518",1430,1,88.1028938906752
"519",1430,3,88.4244372990354
