"","V1","V2","V3","V4","V5","V6","V7"
"43",2200,1,0.72070613908179,0.677951388888889,0.647569444444444,0.708333333333333,0.356561643914116
"44",2200,10,0.72070613908179,0.677951388888889,0.647569444444444,0.708333333333333,0.356561643914116
"45",2200,100,0.72070613908179,0.677951388888889,0.647569444444444,0.708333333333333,0.356561643914116
"46",2100,0.01,0.714503158757715,0.6796875,0.692708333333333,0.666666666666667,0.359496920400302
"47",2100,0.1,0.714503158757715,0.6796875,0.692708333333333,0.666666666666667,0.359496920400302
"48",2100,1,0.714503158757715,0.6796875,0.692708333333333,0.666666666666667,0.359496920400302
"49",2100,10,0.714503158757715,0.6796875,0.692708333333333,0.666666666666667,0.359496920400302
"50",2100,100,0.714503158757715,0.6796875,0.692708333333333,0.666666666666667,0.359496920400302
"51",2000,0.01,0.71651355131173,0.673611111111111,0.638888888888889,0.708333333333333,0.348062507614955
"52",2000,0.1,0.716736593364199,0.673611111111111,0.638888888888889,0.708333333333333,0.348062507614955
"53",2000,1,0.716736593364199,0.673611111111111,0.638888888888889,0.708333333333333,0.348062507614955
"54",2000,10,0.716736593364199,0.673611111111111,0.638888888888889,0.708333333333333,0.348062507614955
"55",2000,100,0.716736593364199,0.673611111111111,0.638888888888889,0.708333333333333,0.348062507614955
"56",1900,0.01,0.723247010030865,0.677951388888889,0.645833333333333,0.710069444444444,0.356639334888555
"57",1900,0.1,0.723150559413581,0.677951388888889,0.640625,0.715277777777778,0.356898672048669
"58",1900,1,0.723150559413581,0.677951388888889,0.640625,0.715277777777778,0.356898672048669
"59",1900,10,0.723150559413581,0.677951388888889,0.640625,0.715277777777778,0.356898672048669
"60",1900,100,0.723150559413581,0.677951388888889,0.640625,0.715277777777778,0.356898672048669
"61",1800,0.01,0.728247371720679,0.684027777777778,0.697916666666667,0.670138888888889,0.368197634524583
"62",1800,0.1,0.728021315586419,0.683159722222222,0.732638888888889,0.633680555555556,0.368126364051916
"63",1800,1,0.728021315586419,0.683159722222222,0.732638888888889,0.633680555555556,0.368126364051916
"64",1800,10,0.728021315586419,0.683159722222222,0.732638888888889,0.633680555555556,0.368126364051916
"65",1800,100,0.728021315586419,0.683159722222222,0.732638888888889,0.633680555555556,0.368126364051916
"66",1700,0.01,0.730764130015431,0.683159722222222,0.574652777777778,0.791666666666667,0.375262506794085
"67",1700,0.1,0.728563850308642,0.681423611111111,0.565972222222222,0.796875,0.372924834279
"68",1700,1,0.728563850308642,0.681423611111111,0.565972222222222,0.796875,0.372924834279
"69",1700,10,0.728563850308642,0.681423611111111,0.565972222222222,0.796875,0.372924834279
"70",1700,100,0.728563850308642,0.681423611111111,0.565972222222222,0.796875,0.372924834279
"71",1600,0.01,0.732358579282406,0.688368055555556,0.602430555555556,0.774305555555556,0.382427098001861
"72",1600,0.1,0.72657757040895,0.682291666666667,0.600694444444444,0.763888888888889,0.369537379067093
"73",1600,1,0.72657757040895,0.682291666666667,0.600694444444444,0.763888888888889,0.369537379067093
"74",1600,10,0.72657757040895,0.682291666666667,0.600694444444444,0.763888888888889,0.369537379067093
"75",1600,100,0.72657757040895,0.682291666666667,0.600694444444444,0.763888888888889,0.369537379067093
"76",1500,0.01,0.72849754050926,0.689236111111111,0.638888888888889,0.739583333333333,0.380405672853021
"77",1500,0.1,0.71191104841821,0.673611111111111,0.668402777777778,0.678819444444444,0.34724106176659
"78",1500,1,0.71191104841821,0.673611111111111,0.668402777777778,0.678819444444444,0.34724106176659
"79",1500,10,0.71191104841821,0.673611111111111,0.668402777777778,0.678819444444444,0.34724106176659
"80",1500,100,0.71191104841821,0.673611111111111,0.668402777777778,0.678819444444444,0.34724106176659
"81",1400,0.01,0.743959780092594,0.696180555555556,0.654513888888889,0.737847222222222,0.393730613045005
"82",1400,0.1,0.719271436149692,0.681423611111111,0.685763888888889,0.677083333333333,0.362860893634917
"83",1400,1,0.719271436149692,0.681423611111111,0.685763888888889,0.677083333333333,0.362860893634917
"84",1400,10,0.719271436149692,0.681423611111111,0.685763888888889,0.677083333333333,0.362860893634917
"85",1400,100,0.719271436149692,0.681423611111111,0.685763888888889,0.677083333333333,0.362860893634917
"86",1300,0.01,0.74513828607253,0.698784722222222,0.6875,0.710069444444444,0.397670740071076
"87",1300,0.1,0.697075737847223,0.657986111111111,0.638888888888889,0.677083333333333,0.316202947293257
"88",1300,1,0.697075737847223,0.657986111111111,0.638888888888889,0.677083333333333,0.316202947293257
"89",1300,10,0.697075737847223,0.657986111111111,0.638888888888889,0.677083333333333,0.316202947293257
"90",1300,100,0.697075737847223,0.657986111111111,0.638888888888889,0.677083333333333,0.316202947293257
"91",1200,0.01,0.747887128665123,0.696180555555556,0.651041666666667,0.741319444444444,0.393969837917942
"92",1200,0.1,0.676703559027778,0.633680555555556,0.715277777777778,0.552083333333333,0.270994077982535
"93",1200,1,0.676703559027778,0.633680555555556,0.715277777777778,0.552083333333333,0.270994077982535
"94",1200,10,0.676703559027778,0.633680555555556,0.715277777777778,0.552083333333333,0.270994077982535
"95",1200,100,0.676703559027778,0.633680555555556,0.715277777777778,0.552083333333333,0.270994077982535
"96",1100,0.01,0.751311125578703,0.703993055555556,0.685763888888889,0.722222222222222,0.408257531345525
"97",1100,0.1,0.665512273341051,0.631076388888889,0.552083333333333,0.710069444444444,0.265486939497048
"98",1100,1,0.64745792341821,0.620659722222222,0.567708333333333,0.673611111111111,0.242684181635882
"99",1100,10,0.64745792341821,0.620659722222222,0.567708333333333,0.673611111111111,0.242684181635882
"100",1100,100,0.64745792341821,0.620659722222222,0.567708333333333,0.673611111111111,0.242684181635882
"101",1000,0.01,0.767258632330245,0.711805555555556,0.744791666666667,0.678819444444444,0.424535979754541
"102",1000,0.1,0.68532684702932,0.640625,0.515625,0.765625,0.290473750965556
"103",1000,1,0.621368031442902,0.588541666666667,0.392361111111111,0.784722222222222,0.192521379729656
"104",1000,10,0.558286313657408,0.552083333333333,0.616319444444444,0.487847222222222,0.105037097776385
"105",1000,100,0.548677420910494,0.5546875,0.703125,0.40625,0.11453882852389
"106",900,0.01,0.774154851466049,0.717881944444444,0.671875,0.763888888888889,0.437620395533709
"107",900,0.1,0.696717062114198,0.651041666666667,0.638888888888889,0.663194444444444,0.302172602267332
"108",900,1,0.636531876929012,0.609375,0.538194444444444,0.680555555555556,0.221000941497198
"109",900,10,0.597553771219137,0.583333333333333,0.427083333333333,0.739583333333333,0.175453785322605
"110",900,100,0.595627772955247,0.584201388888889,0.491319444444444,0.677083333333333,0.171385849339667
"111",800,0.01,0.783661265432099,0.722222222222222,0.677083333333333,0.767361111111111,0.446266719057492
"112",800,0.1,0.719283492476851,0.670138888888889,0.590277777777778,0.75,0.344703076310661
"113",800,1,0.680905189043211,0.6328125,0.513888888888889,0.751736111111111,0.27347296907936
"114",800,10,0.595585575810186,0.576388888888889,0.725694444444444,0.427083333333333,0.160081516799932
"115",800,100,0.654715832368826,0.618055555555556,0.631944444444444,0.604166666666667,0.23620225611011
"116",700,0.01,0.784056110146605,0.714409722222222,0.770833333333333,0.657986111111111,0.431576201655502
"117",700,0.1,0.725305627893518,0.664930555555556,0.647569444444444,0.682291666666667,0.330060136766738
"118",700,1,0.70777572820216,0.654513888888889,0.618055555555556,0.690972222222222,0.30985259396883
"119",700,10,0.628086419753087,0.597222222222222,0.559027777777778,0.635416666666667,0.195014256585632
"120",700,100,0.677716290509259,0.637152777777778,0.696180555555556,0.578125,0.276237285150363
"121",600,0.01,0.786829065393519,0.716145833333333,0.654513888888889,0.777777777777778,0.435613687856013
"122",600,0.1,0.739842544367285,0.686631944444444,0.732638888888889,0.640625,0.374854123664333
"123",600,1,0.721755039544753,0.667534722222222,0.677083333333333,0.657986111111111,0.335130561728247
"124",600,10,0.651092906057099,0.624131944444444,0.579861111111111,0.668402777777778,0.249242796476961
"125",600,100,0.707546657986111,0.661458333333333,0.71875,0.604166666666667,0.325057613195948
"126",500,0.01,0.786847149884261,0.720486111111111,0.65625,0.784722222222222,0.444657047253365
"127",500,0.1,0.739535108024692,0.677083333333333,0.649305555555556,0.704861111111111,0.354714488597594
"128",500,1,0.727427541473767,0.667534722222222,0.684027777777778,0.651041666666667,0.335251885112288
"129",500,10,0.661581910686729,0.625868055555556,0.651041666666667,0.600694444444444,0.252055774694894
"130",500,100,0.701807846257717,0.6484375,0.753472222222222,0.543402777777778,0.303650515684822
